scene,instance_id,fragment_id,class,traj_event_count,traj_start_ts,orig_event_count,nr_event_count,sampled_event_count
mb-bum2-2,33,6,bumblebee,25987,25450519,5006,5006,2048
mb-bum2-2,34,0,insect,13724,28000867,1945,1945,2048
mb-bum2-2,34,1,insect,13724,28000867,1861,1861,2048
mb-bum2-2,34,2,insect,13724,28000867,2804,2804,2048
mb-bum2-2,34,3,insect,13724,28000867,4659,4659,2048
mb-bum2-2,34,4,insect,13724,28000867,1498,1498,2048
mb-bum2-2,35,0,bumblebee,186620,27667173,4779,4779,2048
mb-bum2-2,35,1,bumblebee,186620,27667173,4976,4976,2048
mb-bum2-2,35,2,bumblebee,186620,27667173,4601,4601,2048
mb-bum2-2,35,3,bumblebee,186620,27667173,4426,4426,2048
mb-bum2-2,35,4,bumblebee,186620,27667173,4279,4279,2048
mb-bum2-2,35,5,bumblebee,186620,27667173,3628,3628,2048
mb-bum2-2,35,6,bumblebee,186620,27667173,4153,4153,2048
mb-bum2-2,35,7,bumblebee,186620,27667173,3676,3676,2048
mb-bum2-2,35,8,bumblebee,186620,27667173,2914,2914,2048
mb-bum2-2,35,9,bumblebee,186620,27667173,2601,2601,2048
mb-bum2-2,35,10,bumblebee,186620,27667173,2815,2815,2048
mb-bum2-2,35,11,bumblebee,186620,27667173,3336,3336,2048
mb-bum2-2,35,12,bumblebee,186620,27667173,3890,3890,2048
mb-bum2-2,35,13,bumblebee,186620,27667173,4160,4160,2048
mb-bum2-2,35,14,bumblebee,186620,27667173,4886,4886,2048
mb-bum2-2,35,15,bumblebee,186620,27667173,2586,2586,2048
mb-bum2-2,35,16,bumblebee,186620,27667173,3510,3510,2048
mb-bum2-2,35,17,bumblebee,186620,27667173,3318,3318,2048
mb-bum2-2,35,18,bumblebee,186620,27667173,3044,3044,2048
mb-bum2-2,35,19,bumblebee,186620,27667173,2871,2871,2048
mb-bum2-2,35,20,bumblebee,186620,27667173,2836,2836,2048
mb-bum2-2,35,21,bumblebee,186620,27667173,3179,3179,2048
mb-bum2-2,35,22,bumblebee,186620,27667173,3627,3627,2048
mb-bum2-2,35,23,bumblebee,186620,27667173,1616,1616,2048
mb-bum2-2,35,24,bumblebee,186620,27667173,1672,1672,2048
mb-bum2-2,35,27,bumblebee,186620,27667173,1345,1345,2048
mb-bum2-2,35,28,bumblebee,186620,27667173,1530,1530,2048
mb-bum2-2,35,29,bumblebee,186620,27667173,1373,1373,2048
mb-bum2-2,35,30,bumblebee,186620,27667173,1177,1177,2048
mb-bum2-2,35,31,bumblebee,186620,27667173,1566,1566,2048
mb-bum2-2,35,32,bumblebee,186620,27667173,2039,2039,2048
mb-bum2-2,35,33,bumblebee,186620,27667173,2090,2090,2048
mb-bum2-2,35,34,bumblebee,186620,27667173,1529,1529,2048
mb-bum2-2,35,35,bumblebee,186620,27667173,2578,2578,2048
mb-bum2-2,35,36,bumblebee,186620,27667173,3257,3257,2048
mb-bum2-2,35,37,bumblebee,186620,27667173,1887,1887,2048
mb-bum2-2,35,38,bumblebee,186620,27667173,2104,2104,2048
mb-bum2-2,35,39,bumblebee,186620,27667173,2597,2597,2048
mb-bum2-2,35,40,bumblebee,186620,27667173,2061,2061,2048
mb-bum2-2,35,42,bumblebee,186620,27667173,1132,1132,2048
mb-bum2-2,35,43,bumblebee,186620,27667173,1332,1332,2048
mb-bum2-2,35,44,bumblebee,186620,27667173,1615,1615,2048
mb-bum2-2,35,45,bumblebee,186620,27667173,1892,1892,2048
mb-bum2-2,35,48,bumblebee,186620,27667173,1445,1445,2048
mb-bum2-2,35,49,bumblebee,186620,27667173,1836,1836,2048
mb-bum2-2,35,50,bumblebee,186620,27667173,2150,2150,2048
mb-bum2-2,35,51,bumblebee,186620,27667173,1693,1693,2048
mb-bum2-2,35,52,bumblebee,186620,27667173,1174,1174,2048
mb-bum2-2,35,53,bumblebee,186620,27667173,1096,1096,2048
mb-bum2-2,35,54,bumblebee,186620,27667173,1155,1155,2048
mb-bum2-2,35,55,bumblebee,186620,27667173,1245,1245,2048
mb-bum2-2,35,56,bumblebee,186620,27667173,3162,3162,2048
mb-bum2-2,35,57,bumblebee,186620,27667173,3073,3073,2048
mb-bum2-2,35,122,bumblebee,186620,27667173,1118,1118,2048
mb-bum2-2,35,123,bumblebee,186620,27667173,1155,1155,2048
mb-bum2-2,36,0,insect,6545,22900640,1795,1795,2048
mb-bum2-2,36,1,insect,6545,22900640,1239,1239,2048
mb-bum2-2,37,0,bee,46957,30866868,2051,2051,2048
mb-bum2-2,37,1,bee,46957,30866868,2942,2942,2048
mb-bum2-2,37,2,bee,46957,30866868,2174,2174,2048
mb-bum2-2,37,3,bee,46957,30866868,1805,1805,2048
mb-bum2-2,37,4,bee,46957,30866868,1466,1466,2048
mb-bum2-2,37,5,bee,46957,30866868,1635,1635,2048
mb-bum2-2,37,6,bee,46957,30866868,1554,1554,2048
mb-bum2-2,37,17,bee,46957,30866868,1753,1753,2048
mb-bum2-2,37,18,bee,46957,30866868,2653,2653,2048
mb-bum2-2,37,19,bee,46957,30866868,1990,1990,2048
mb-bum2-2,37,22,bee,46957,30866868,1535,1535,2048
mb-bum2-2,37,23,bee,46957,30866868,1669,1669,2048
mb-bum2-2,37,24,bee,46957,30866868,1126,1126,2048
mb-bum2-2,37,25,bee,46957,30866868,1040,1040,2048
mb-bum2-2,37,26,bee,46957,30866868,1646,1646,2048
mb-bum2-2,37,27,bee,46957,30866868,2077,2077,2048
mb-bum2-2,37,29,bee,46957,30866868,1576,1576,2048
mb-bum2-2,37,30,bee,46957,30866868,1886,1886,2048
mb-bum2-2,37,43,bee,46957,30866868,1140,1140,2048
mb-bum2-2,37,44,bee,46957,30866868,1755,1755,2048
mb-bum2-2,37,46,bee,46957,30866868,1566,1566,2048
mb-bum2-2,38,5,insect,63291,35333600,2158,2158,2048
mb-bum2-2,38,6,insect,63291,35333600,1707,1707,2048
mb-bum2-2,38,9,insect,63291,35333600,2341,2341,2048
mb-bum2-2,38,10,insect,63291,35333600,1706,1706,2048
mb-bum2-2,38,11,insect,63291,35333600,1514,1514,2048
mb-bum2-2,38,12,insect,63291,35333600,3121,3121,2048
mb-bum2-2,38,13,insect,63291,35333600,2766,2766,2048
mb-bum2-2,38,14,insect,63291,35333600,1456,1456,2048
mb-bum2-2,38,16,insect,63291,35333600,2412,2412,2048
mb-bum2-2,38,17,insect,63291,35333600,2132,2132,2048
mb-bum2-2,38,18,insect,63291,35333600,1295,1295,2048
mb-bum2-2,38,19,insect,63291,35333600,2140,2140,2048
mb-bum2-2,38,20,insect,63291,35333600,2884,2884,2048
mb-bum2-2,38,21,insect,63291,35333600,3055,3055,2048
mb-bum2-2,38,22,insect,63291,35333600,2405,2405,2048
mb-bum2-2,38,25,insect,63291,35333600,3387,3387,2048
mb-bum2-2,38,26,insect,63291,35333600,2497,2497,2048
mb-bum2-2,38,27,insect,63291,35333600,2245,2245,2048
mb-bum2-2,38,28,insect,63291,35333600,2498,2498,2048
mb-bum2-2,38,29,insect,63291,35333600,1110,1110,2048
mb-bum2-2,38,34,insect,63291,35333600,1025,1025,2048
mb-bum2-2,38,36,insect,63291,35333600,1724,1724,2048
mb-bum2-2,39,1,insect,20609,30600241,1235,1235,2048
mb-bum2-2,39,9,insect,20609,30600241,1236,1236,2048
mb-bum2-2,39,10,insect,20609,30600241,1462,1462,2048
mb-bum2-2,39,11,insect,20609,30600241,1198,1198,2048
mb-bum2-2,39,12,insect,20609,30600241,1866,1866,2048
mb-bum2-2,39,13,insect,20609,30600241,4154,4154,2048
mb-bum2-2,39,14,insect,20609,30600241,1219,1219,2048
mb-bum2-2,39,16,insect,20609,30600241,1092,1092,2048
mb-bum2-2,39,17,insect,20609,30600241,1365,1365,2048
mb-bum2-2,3,0,bumblebee,40180,2666766,2313,2313,2048
mb-bum2-2,3,1,bumblebee,40180,2666766,4755,4755,2048
mb-bum2-2,3,2,bumblebee,40180,2666766,3993,3993,2048
mb-bum2-2,3,3,bumblebee,40180,2666766,4187,4187,2048
mb-bum2-2,3,4,bumblebee,40180,2666766,3148,3148,2048
mb-bum2-2,3,5,bumblebee,40180,2666766,2098,2098,2048
mb-bum2-2,3,6,bumblebee,40180,2666766,3306,3306,2048
mb-bum2-2,3,7,bumblebee,40180,2666766,4136,4136,2048
mb-bum2-2,3,8,bumblebee,40180,2666766,3245,3245,2048
mb-bum2-2,3,9,bumblebee,40180,2666766,1837,1837,2048
mb-bum2-2,3,10,bumblebee,40180,2666766,2750,2750,2048
mb-bum2-2,3,11,bumblebee,40180,2666766,2014,2014,2048
mb-bum2-2,3,12,bumblebee,40180,2666766,1439,1439,2048
mb-bum2-2,40,0,insect,20819,43166670,7166,7166,2048
mb-bum2-2,40,1,insect,20819,43166670,7706,7706,2048
mb-bum2-2,40,2,insect,20819,43166670,5748,5748,2048
mb-bum2-2,41,4,insect,13236,46216856,1145,1145,2048
mb-bum2-2,41,5,insect,13236,46216856,3459,3459,2048
mb-bum2-2,41,6,insect,13236,46216856,3208,3208,2048
mb-bum2-2,41,7,insect,13236,46216856,1482,1482,2048
mb-bum2-2,42,4,insect,4015,47501446,1111,1111,2048
mb-bum2-2,43,0,insect,20673,53957231,1744,1744,2048
mb-bum2-2,43,1,insect,20673,53957231,1273,1273,2048
mb-bum2-2,43,2,insect,20673,53957231,1337,1337,2048
mb-bum2-2,43,3,insect,20673,53957231,2767,2767,2048
mb-bum2-2,43,4,insect,20673,53957231,8098,8098,2048
mb-bum2-2,44,0,insect,3589,59688075,1396,1396,2048
mb-bum2-2,44,2,insect,3589,59688075,1082,1082,2048
mb-bum2-2,45,3,insect,5805,44797829,1420,1420,2048
mb-bum2-2,46,0,insect,22219,40083370,1367,1367,2048
mb-bum2-2,46,1,insect,22219,40083370,1546,1546,2048
mb-bum2-2,46,2,insect,22219,40083370,3745,3745,2048
mb-bum2-2,46,3,insect,22219,40083370,5595,5595,2048
mb-bum2-2,46,4,insect,22219,40083370,4679,4679,2048
mb-bum2-2,46,5,insect,22219,40083370,3099,3099,2048
mb-bum2-2,46,6,insect,22219,40083370,1558,1558,2048
mb-bum2-2,47,3,bee,9113,40750092,2075,2075,2048
mb-bum2-2,47,8,bee,9113,40750092,1517,1517,2048
mb-bum2-2,48,0,bee,20247,36350061,2606,2606,2048
mb-bum2-2,48,1,bee,20247,36350061,1748,1748,2048
mb-bum2-2,48,2,bee,20247,36350061,2032,2032,2048
mb-bum2-2,48,3,bee,20247,36350061,6854,6854,2048
mb-bum2-2,48,4,bee,20247,36350061,4317,4317,2048
mb-bum2-2,48,5,bee,20247,36350061,1259,1259,2048
mb-bum2-2,49,0,insect,3964,50806553,1990,1990,2048
mb-bum2-2,4,1,bee,53602,5333799,1869,1869,2048
mb-bum2-2,4,2,bee,53602,5333799,3025,3025,2048
mb-bum2-2,4,3,bee,53602,5333799,2206,2206,2048
mb-bum2-2,4,4,bee,53602,5333799,1386,1386,2048
mb-bum2-2,4,6,bee,53602,5333799,1558,1558,2048
mb-bum2-2,4,7,bee,53602,5333799,3009,3009,2048
mb-bum2-2,4,8,bee,53602,5333799,4143,4143,2048
mb-bum2-2,4,9,bee,53602,5333799,3467,3467,2048
mb-bum2-2,4,10,bee,53602,5333799,1941,1941,2048
mb-bum2-2,4,13,bee,53602,5333799,1353,1353,2048
mb-bum2-2,4,14,bee,53602,5333799,3586,3586,2048
mb-bum2-2,4,15,bee,53602,5333799,1623,1623,2048
mb-bum2-2,4,17,bee,53602,5333799,1507,1507,2048
mb-bum2-2,4,18,bee,53602,5333799,2226,2226,2048
mb-bum2-2,4,19,bee,53602,5333799,1888,1888,2048
mb-bum2-2,4,21,bee,53602,5333799,1709,1709,2048
mb-bum2-2,4,22,bee,53602,5333799,4077,4077,2048
mb-bum2-2,4,23,bee,53602,5333799,2374,2374,2048
mb-bum2-2,4,24,bee,53602,5333799,1496,1496,2048
mb-bum2-2,4,25,bee,53602,5333799,1552,1552,2048
mb-bum2-2,4,26,bee,53602,5333799,1512,1512,2048
mb-bum2-2,5,0,bee,18829,6933343,2272,2272,2048
mb-bum2-2,5,1,bee,18829,6933343,2165,2165,2048
mb-bum2-2,5,2,bee,18829,6933343,1455,1455,2048
mb-bum2-2,5,3,bee,18829,6933343,1867,1867,2048
mb-bum2-2,5,4,bee,18829,6933343,2754,2754,2048
mb-bum2-2,5,5,bee,18829,6933343,2514,2514,2048
mb-bum2-2,5,6,bee,18829,6933343,1622,1622,2048
mb-bum2-2,5,7,bee,18829,6933343,1346,1346,2048
mb-bum2-2,5,8,bee,18829,6933343,1322,1322,2048
mb-bum2-2,6,0,bee,29454,6000001,1447,1447,2048
mb-bum2-2,6,1,bee,29454,6000001,1826,1826,2048
mb-bum2-2,6,3,bee,29454,6000001,1391,1391,2048
mb-bum2-2,6,4,bee,29454,6000001,1695,1695,2048
mb-bum2-2,6,5,bee,29454,6000001,1884,1884,2048
mb-bum2-2,6,6,bee,29454,6000001,1799,1799,2048
mb-bum2-2,6,7,bee,29454,6000001,1637,1637,2048
mb-bum2-2,6,8,bee,29454,6000001,1612,1612,2048
mb-bum2-2,6,9,bee,29454,6000001,2771,2771,2048
mb-bum2-2,6,10,bee,29454,6000001,2524,2524,2048
mb-bum2-2,6,17,bee,29454,6000001,1178,1178,2048
mb-bum2-2,6,18,bee,29454,6000001,1376,1376,2048
mb-bum2-2,6,19,bee,29454,6000001,1833,1833,2048
mb-bum2-2,6,20,bee,29454,6000001,1487,1487,2048
mb-bum2-2,8,0,bumblebee,30424,10083574,1943,1943,2048
mb-bum2-2,8,1,bumblebee,30424,10083574,2247,2247,2048
mb-bum2-2,8,2,bumblebee,30424,10083574,5715,5715,2048
mb-bum2-2,8,3,bumblebee,30424,10083574,7281,7281,2048
mb-bum2-2,8,4,bumblebee,30424,10083574,3810,3810,2048
mb-bum2-2,8,5,bumblebee,30424,10083574,4291,4291,2048
mb-bum2-2,8,6,bumblebee,30424,10083574,3233,3233,2048
mb-bum2-2,9,8,bee,10454,10384096,1258,1258,2048
mb-bum2-2,9,9,bee,10454,10384096,2823,2823,2048
mb-bum2-2,9,10,bee,10454,10384096,1173,1173,2048
mb-bum2-2,9,11,bee,10454,10384096,1797,1797,2048
mb-dra1-1,0,1,dragonfly,59532,1850138,2001,2001,2048
mb-dra1-1,0,2,dragonfly,59532,1850138,5973,5973,2048
mb-dra1-1,0,3,dragonfly,59532,1850138,6373,6373,2048
mb-dra1-1,0,4,dragonfly,59532,1850138,8866,8866,2048
mb-dra1-1,0,5,dragonfly,59532,1850138,5453,5453,2048
mb-dra1-1,0,6,dragonfly,59532,1850138,6592,6592,2048
mb-dra1-1,0,7,dragonfly,59532,1850138,7665,7665,2048
mb-dra1-1,0,8,dragonfly,59532,1850138,5883,5883,2048
mb-dra1-1,0,9,dragonfly,59532,1850138,6244,6244,2048
mb-dra1-1,10,0,dragonfly,186904,30916677,27672,27672,2048
mb-dra1-1,10,1,dragonfly,186904,30916677,25527,25527,2048
mb-dra1-1,10,2,dragonfly,186904,30916677,23077,23077,2048
mb-dra1-1,10,3,dragonfly,186904,30916677,29290,29290,2048
mb-dra1-1,10,4,dragonfly,186904,30916677,22549,22549,2048
mb-dra1-1,10,5,dragonfly,186904,30916677,23194,23194,2048
mb-dra1-1,10,6,dragonfly,186904,30916677,15170,15170,2048
mb-dra1-1,10,7,dragonfly,186904,30916677,16724,16724,2048
mb-dra1-1,11,0,dragonfly,22726,32668021,3196,3196,2048
mb-dra1-1,11,1,dragonfly,22726,32668021,3331,3331,2048
mb-dra1-1,11,2,dragonfly,22726,32668021,2192,2192,2048
mb-dra1-1,11,3,dragonfly,22726,32668021,1206,1206,2048
mb-dra1-1,11,4,dragonfly,22726,32668021,2036,2036,2048
mb-dra1-1,11,5,dragonfly,22726,32668021,3020,3020,2048
mb-dra1-1,11,6,dragonfly,22726,32668021,3783,3783,2048
mb-dra1-1,11,7,dragonfly,22726,32668021,3008,3008,2048
mb-dra1-1,12,0,dragonfly,20941,33440450,3197,3197,2048
mb-dra1-1,12,1,dragonfly,20941,33440450,2097,2097,2048
mb-dra1-1,12,3,dragonfly,20941,33440450,2506,2506,2048
mb-dra1-1,12,4,dragonfly,20941,33440450,2646,2646,2048
mb-dra1-1,12,5,dragonfly,20941,33440450,2305,2305,2048
mb-dra1-1,12,6,dragonfly,20941,33440450,2877,2877,2048
mb-dra1-1,12,7,dragonfly,20941,33440450,2263,2263,2048
mb-dra1-1,12,8,dragonfly,20941,33440450,2460,2460,2048
mb-dra1-1,13,0,dragonfly,19674,33683341,2806,2806,2048
mb-dra1-1,13,1,dragonfly,19674,33683341,3029,3029,2048
mb-dra1-1,13,2,dragonfly,19674,33683341,3291,3291,2048
mb-dra1-1,13,3,dragonfly,19674,33683341,3555,3555,2048
mb-dra1-1,13,4,dragonfly,19674,33683341,4477,4477,2048
mb-dra1-1,14,0,dragonfly,27076,34360040,5551,5551,2048
mb-dra1-1,14,1,dragonfly,27076,34360040,5788,5788,2048
mb-dra1-1,14,2,dragonfly,27076,34360040,5116,5116,2048
mb-dra1-1,14,3,dragonfly,27076,34360040,6640,6640,2048
mb-dra1-1,15,0,dragonfly,57797,37367821,2159,2159,2048
mb-dra1-1,15,1,dragonfly,57797,37367821,4802,4802,2048
mb-dra1-1,15,2,dragonfly,57797,37367821,3825,3825,2048
mb-dra1-1,15,3,dragonfly,57797,37367821,3263,3263,2048
mb-dra1-1,15,4,dragonfly,57797,37367821,5699,5699,2048
mb-dra1-1,15,5,dragonfly,57797,37367821,5633,5633,2048
mb-dra1-1,15,6,dragonfly,57797,37367821,2081,2081,2048
mb-dra1-1,15,7,dragonfly,57797,37367821,3371,3371,2048
mb-dra1-1,15,8,dragonfly,57797,37367821,1066,1066,2048
mb-dra1-1,15,9,dragonfly,57797,37367821,4372,4372,2048
mb-dra1-1,15,10,dragonfly,57797,37367821,9162,9162,2048
mb-dra1-1,15,11,dragonfly,57797,37367821,7618,7618,2048
mb-dra1-1,15,12,dragonfly,57797,37367821,4601,4601,2048
mb-dra1-1,16,0,dragonfly,34121,38400009,9642,9642,2048
mb-dra1-1,16,1,dragonfly,34121,38400009,11229,11229,2048
mb-dra1-1,16,2,dragonfly,34121,38400009,6775,6775,2048
mb-dra1-1,16,3,dragonfly,34121,38400009,3245,3245,2048
mb-dra1-1,17,0,dragonfly,8221,40183349,1381,1381,2048
mb-dra1-1,17,1,dragonfly,8221,40183349,6033,6033,2048
mb-dra1-1,18,0,dragonfly,56133,41850058,8714,8714,2048
mb-dra1-1,18,1,dragonfly,56133,41850058,17153,17153,2048
mb-dra1-1,18,2,dragonfly,56133,41850058,6870,6870,2048
mb-dra1-1,18,3,dragonfly,56133,41850058,4757,4757,2048
mb-dra1-1,18,4,dragonfly,56133,41850058,6863,6863,2048
mb-dra1-1,18,5,dragonfly,56133,41850058,6471,6471,2048
mb-dra1-1,18,6,dragonfly,56133,41850058,5193,5193,2048
mb-dra1-1,19,0,dragonfly,20021,41816675,8567,8567,2048
mb-dra1-1,19,1,dragonfly,20021,41816675,7101,7101,2048
mb-dra1-1,19,2,dragonfly,20021,41816675,2489,2489,2048
mb-dra1-1,1,0,dragonfly,21650,2116696,2033,2033,2048
mb-dra1-1,1,1,dragonfly,21650,2116696,1401,1401,2048
mb-dra1-1,1,4,dragonfly,21650,2116696,1207,1207,2048
mb-dra1-1,1,5,dragonfly,21650,2116696,2937,2937,2048
mb-dra1-1,1,6,dragonfly,21650,2116696,1757,1757,2048
mb-dra1-1,1,7,dragonfly,21650,2116696,2987,2987,2048
mb-dra1-1,1,8,dragonfly,21650,2116696,3287,3287,2048
mb-dra1-1,1,9,dragonfly,21650,2116696,4355,4355,2048
mb-dra1-1,20,0,dragonfly,18606,42916682,2928,2928,2048
mb-dra1-1,20,1,dragonfly,18606,42916682,2709,2709,2048
mb-dra1-1,20,2,dragonfly,18606,42916682,1357,1357,2048
mb-dra1-1,20,3,dragonfly,18606,42916682,1428,1428,2048
mb-dra1-1,20,5,dragonfly,18606,42916682,4410,4410,2048
mb-dra1-1,20,6,dragonfly,18606,42916682,3557,3557,2048
mb-dra1-1,21,0,dragonfly,16491,42966699,3536,3536,2048
mb-dra1-1,21,1,dragonfly,16491,42966699,3769,3769,2048
mb-dra1-1,21,2,dragonfly,16491,42966699,2013,2013,2048
mb-dra1-1,21,5,dragonfly,16491,42966699,1363,1363,2048
mb-dra1-1,21,6,dragonfly,16491,42966699,3446,3446,2048
mb-dra1-1,2,0,dragonfly,33828,2917088,3435,3435,2048
mb-dra1-1,2,1,dragonfly,33828,2917088,5085,5085,2048
mb-dra1-1,2,2,dragonfly,33828,2917088,8540,8540,2048
mb-dra1-1,2,3,dragonfly,33828,2917088,9036,9036,2048
mb-dra1-1,2,4,dragonfly,33828,2917088,6354,6354,2048
mb-dra1-1,3,0,dragonfly,33997,4903877,5688,5688,2048
mb-dra1-1,3,1,dragonfly,33997,4903877,6510,6510,2048
mb-dra1-1,3,2,dragonfly,33997,4903877,4020,4020,2048
mb-dra1-1,3,3,dragonfly,33997,4903877,5244,5244,2048
mb-dra1-1,3,4,dragonfly,33997,4903877,6205,6205,2048
mb-dra1-1,3,5,dragonfly,33997,4903877,3478,3478,2048
mb-dra1-1,3,6,dragonfly,33997,4903877,2762,2762,2048
mb-dra1-1,47,0,dragonfly,70612,45716670,7269,7269,2048
mb-dra1-1,47,1,dragonfly,70612,45716670,8433,8433,2048
mb-dra1-1,47,2,dragonfly,70612,45716670,7779,7779,2048
mb-dra1-1,47,3,dragonfly,70612,45716670,5827,5827,2048
mb-dra1-1,47,4,dragonfly,70612,45716670,2543,2543,2048
mb-dra1-1,47,5,dragonfly,70612,45716670,4319,4319,2048
mb-dra1-1,47,6,dragonfly,70612,45716670,6398,6398,2048
mb-dra1-1,47,7,dragonfly,70612,45716670,6015,6015,2048
mb-dra1-1,47,8,dragonfly,70612,45716670,3895,3895,2048
mb-dra1-1,47,9,dragonfly,70612,45716670,3083,3083,2048
mb-dra1-1,47,10,dragonfly,70612,45716670,3413,3413,2048
mb-dra1-1,47,11,dragonfly,70612,45716670,2821,2821,2048
mb-dra1-1,47,12,dragonfly,70612,45716670,2789,2789,2048
mb-dra1-1,47,13,dragonfly,70612,45716670,2213,2213,2048
mb-dra1-1,47,14,dragonfly,70612,45716670,2497,2497,2048
mb-dra1-1,47,15,dragonfly,70612,45716670,1309,1309,2048
mb-dra1-1,48,0,dragonfly,11591,45733340,2900,2900,2048
mb-dra1-1,48,1,dragonfly,11591,45733340,1215,1215,2048
mb-dra1-1,48,2,dragonfly,11591,45733340,1030,1030,2048
mb-dra1-1,48,3,dragonfly,11591,45733340,2691,2691,2048
mb-dra1-1,48,4,dragonfly,11591,45733340,2534,2534,2048
mb-dra1-1,49,0,dragonfly,15190,47253892,13983,13983,2048
mb-dra1-1,4,0,dragonfly,23873,5083399,4441,4441,2048
mb-dra1-1,4,1,dragonfly,23873,5083399,3836,3836,2048
mb-dra1-1,4,2,dragonfly,23873,5083399,3528,3528,2048
mb-dra1-1,4,3,dragonfly,23873,5083399,3916,3916,2048
mb-dra1-1,4,4,dragonfly,23873,5083399,2927,2927,2048
mb-dra1-1,4,5,dragonfly,23873,5083399,3151,3151,2048
mb-dra1-1,50,0,dragonfly,5400,48772297,5316,5316,2048
mb-dra1-1,51,0,dragonfly,14404,50933348,10138,10138,2048
mb-dra1-1,52,3,dragonfly,8804,54733671,1035,1035,2048
mb-dra1-1,52,4,dragonfly,8804,54733671,2092,2092,2048
mb-dra1-1,52,5,dragonfly,8804,54733671,2700,2700,2048
mb-dra1-1,53,0,dragonfly,57878,79166704,1551,1551,2048
mb-dra1-1,53,1,dragonfly,57878,79166704,1507,1507,2048
mb-dra1-1,53,2,dragonfly,57878,79166704,2343,2343,2048
mb-dra1-1,53,6,dragonfly,57878,79166704,1431,1431,2048
mb-dra1-1,53,14,dragonfly,57878,79166704,1044,1044,2048
mb-dra1-1,53,15,dragonfly,57878,79166704,1054,1054,2048
mb-dra1-1,53,16,dragonfly,57878,79166704,2004,2004,2048
mb-dra1-1,53,17,dragonfly,57878,79166704,1494,1494,2048
mb-dra1-1,53,23,dragonfly,57878,79166704,1627,1627,2048
mb-dra1-1,53,24,dragonfly,57878,79166704,3500,3500,2048
mb-dra1-1,53,25,dragonfly,57878,79166704,6668,6668,2048
mb-dra1-1,53,26,dragonfly,57878,79166704,8721,8721,2048
mb-dra1-1,53,27,dragonfly,57878,79166704,10374,10374,2048
mb-dra1-1,54,0,dragonfly,23275,80716695,3397,3397,2048
mb-dra1-1,54,1,dragonfly,23275,80716695,2171,2171,2048
mb-dra1-1,54,2,dragonfly,23275,80716695,2000,2000,2048
mb-dra1-1,54,3,dragonfly,23275,80716695,1282,1282,2048
mb-dra1-1,54,10,dragonfly,23275,80716695,1697,1697,2048
mb-dra1-1,54,11,dragonfly,23275,80716695,2976,2976,2048
mb-dra1-1,54,12,dragonfly,23275,80716695,4064,4064,2048
mb-dra1-1,55,0,dragonfly,64905,83850005,10517,10517,2048
mb-dra1-1,55,1,dragonfly,64905,83850005,9495,9495,2048
mb-dra1-1,55,2,dragonfly,64905,83850005,9171,9171,2048
mb-dra1-1,55,3,dragonfly,64905,83850005,5896,5896,2048
mb-dra1-1,55,4,dragonfly,64905,83850005,5421,5421,2048
mb-dra1-1,55,5,dragonfly,64905,83850005,7512,7512,2048
mb-dra1-1,55,6,dragonfly,64905,83850005,5734,5734,2048
mb-dra1-1,55,7,dragonfly,64905,83850005,8129,8129,2048
mb-dra1-1,56,0,dragonfly,55508,83983358,7964,7964,2048
mb-dra1-1,56,1,dragonfly,55508,83983358,8857,8857,2048
mb-dra1-1,56,2,dragonfly,55508,83983358,8377,8377,2048
mb-dra1-1,56,3,dragonfly,55508,83983358,7660,7660,2048
mb-dra1-1,56,4,dragonfly,55508,83983358,7143,7143,2048
mb-dra1-1,56,5,dragonfly,55508,83983358,8375,8375,2048
mb-dra1-1,56,6,dragonfly,55508,83983358,5316,5316,2048
mb-dra1-1,57,0,dragonfly,10183,89418757,2742,2742,2048
mb-dra1-1,57,1,dragonfly,10183,89418757,3272,3272,2048
mb-dra1-1,57,2,dragonfly,10183,89418757,2541,2541,2048
mb-dra1-1,58,0,dragonfly,5058,89500003,1040,1040,2048
mb-dra1-1,58,3,dragonfly,5058,89500003,1835,1835,2048
mb-dra1-1,59,0,dragonfly,46351,93300006,14506,14506,2048
mb-dra1-1,59,1,dragonfly,46351,93300006,8530,8530,2048
mb-dra1-1,59,2,dragonfly,46351,93300006,7143,7143,2048
mb-dra1-1,59,3,dragonfly,46351,93300006,13745,13745,2048
mb-dra1-1,5,0,dragonfly,18386,5783378,5303,5303,2048
mb-dra1-1,5,1,dragonfly,18386,5783378,3676,3676,2048
mb-dra1-1,5,2,dragonfly,18386,5783378,1189,1189,2048
mb-dra1-1,5,3,dragonfly,18386,5783378,1237,1237,2048
mb-dra1-1,5,4,dragonfly,18386,5783378,1436,1436,2048
mb-dra1-1,5,5,dragonfly,18386,5783378,2210,2210,2048
mb-dra1-1,5,6,dragonfly,18386,5783378,2390,2390,2048
mb-dra1-1,60,0,dragonfly,43881,93283343,6184,6184,2048
mb-dra1-1,60,1,dragonfly,43881,93283343,10020,10020,2048
mb-dra1-1,60,2,dragonfly,43881,93283343,9845,9845,2048
mb-dra1-1,60,3,dragonfly,43881,93283343,2419,2419,2048
mb-dra1-1,60,4,dragonfly,43881,93283343,5037,5037,2048
mb-dra1-1,60,5,dragonfly,43881,93283343,4696,4696,2048
mb-dra1-1,61,0,dragonfly,38295,94616821,12208,12208,2048
mb-dra1-1,61,1,dragonfly,38295,94616821,10778,10778,2048
mb-dra1-1,61,2,dragonfly,38295,94616821,6616,6616,2048
